transaction_id,event_id,purchase_datetime,tickets_qty,price_paid_total,channel,tariff,buyer_geo,lead_time_days
T003997,E014,2026-04-20 09:20:00,1,21.89,web,plein,touriste,22
T003998,E014,2026-04-27 09:50:00,1,21.89,web,plein,touriste,15
T003999,E014,2026-03-12 17:30:00,2,32.76,web,early_bird,touriste,61
T004000,E014,2026-04-21 15:30:00,2,44.46,guichet,plein,local,21
T004001,E014,2026-04-28 07:50:00,3,65.62,web,plein,local,14
T004002,E014,2026-05-10 11:20:00,2,38.59,web,last_minute,local,2
T004003,E014,2026-04-16 12:30:00,4,66.74,guichet,early_bird,local,26
T004004,E014,2026-05-02 10:30:00,1,21.29,web,plein,local,10
T004005,E014,2026-05-05 05:50:00,2,45.57,web,plein,local,7
T004006,E014,2026-04-23 10:10:00,1,17.26,guichet,early_bird,local,19
T004007,E014,2026-04-11 10:20:00,3,50.3,guichet,early_bird,local,31
T004008,E014,2026-05-11 16:00:00,2,34.36,web,reduit,local,0
T004009,E014,2026-04-27 09:10:00,2,33.45,web,early_bird,local,15
T004010,E014,2026-05-09 06:30:00,1,21.67,web,plein,touriste,3
T004011,E014,2026-05-09 16:00:00,1,22.93,web,plein,touriste,3
T004012,E014,2026-04-20 17:50:00,2,33.65,web,early_bird,local,22
T004013,E014,2026-05-03 05:10:00,1,17.39,web,reduit,local,9
T004014,E014,2026-04-16 16:10:00,4,80.93,web,plein,local,26
T004015,E014,2026-04-12 05:40:00,2,45.25,web,plein,touriste,30
T004016,E014,2026-05-05 12:10:00,1,16.82,web,reduit,local,7
T004017,E014,2026-04-27 10:50:00,1,23.17,partenaire,plein,touriste,15
T004018,E014,2026-04-11 07:50:00,1,18.01,guichet,reduit,local,31
T004019,E014,2026-05-11 15:00:00,1,17.24,guichet,reduit,local,0
T004020,E014,2026-05-04 12:50:00,1,17.09,web,reduit,local,8
T004021,E014,2026-04-19 17:20:00,1,17.95,guichet,reduit,touriste,23
T004022,E014,2026-04-28 13:20:00,1,22.26,web,plein,local,14
T004023,E014,2026-05-11 05:40:00,2,40.19,web,last_minute,local,1
T004024,E014,2026-05-07 14:30:00,4,80.78,web,last_minute,local,5
T004025,E014,2026-04-04 07:10:00,2,31.91,web,early_bird,local,38
T004026,E014,2026-04-18 07:30:00,1,21.58,web,plein,local,24
T004027,E014,2026-04-19 13:10:00,2,44.87,web,plein,touriste,23
T004028,E014,2026-04-14 07:50:00,1,16.72,web,early_bird,local,28
T004029,E014,2026-04-17 15:30:00,1,20.94,guichet,plein,local,25
T004030,E014,2026-05-10 09:30:00,1,19.87,partenaire,last_minute,local,2
T004031,E014,2026-04-30 07:10:00,4,88.14,web,plein,local,12
T004032,E014,2026-04-30 16:10:00,1,0.0,pass,plein,local,12
T004033,E014,2026-05-11 19:00:00,2,45.62,web,plein,local,0
T004034,E014,2026-04-19 10:40:00,1,18.26,web,reduit,touriste,23
T004035,E014,2026-05-11 14:00:00,1,20.35,guichet,last_minute,local,0
T004036,E014,2026-05-11 19:00:00,1,16.43,web,reduit,local,0
T004037,E014,2026-05-09 10:10:00,1,22.67,guichet,plein,local,3
T004038,E014,2026-04-27 15:50:00,2,43.53,web,plein,local,15
T004039,E014,2026-04-15 15:00:00,2,43.71,partenaire,plein,local,27
T004040,E014,2026-04-17 12:20:00,2,40.28,web,plein,local,25
T004041,E014,2026-05-11 10:10:00,1,22.58,web,plein,local,1
T004042,E014,2026-04-03 15:40:00,3,0.0,pass,early_bird,local,39
T004043,E014,2026-05-09 08:30:00,1,22.31,web,plein,local,3
T004044,E014,2026-05-05 09:50:00,3,66.47,web,plein,local,7
T004045,E014,2026-04-19 15:20:00,3,66.48,web,plein,local,23
T004046,E014,2026-05-04 12:00:00,1,19.97,web,plein,local,8
T004047,E014,2026-05-03 07:50:00,1,21.93,web,plein,local,9
T004048,E014,2026-04-27 16:20:00,1,18.2,web,reduit,local,15
T004049,E014,2026-04-23 10:20:00,3,65.34,web,plein,touriste,19
T004050,E014,2026-04-21 06:40:00,2,43.81,web,plein,touriste,21
T004051,E014,2026-05-01 10:30:00,1,18.05,web,reduit,local,11
T004052,E014,2026-05-02 12:00:00,1,20.85,web,plein,local,10
T004053,E014,2026-03-17 07:50:00,1,15.8,web,early_bird,local,56
T004054,E014,2026-04-10 06:10:00,1,22.82,web,plein,local,32
T004055,E014,2026-04-29 08:40:00,1,18.07,web,reduit,local,13
T004056,E014,2026-04-19 14:30:00,2,46.07,partenaire,plein,touriste,23
T004057,E014,2026-04-29 05:40:00,2,44.6,web,plein,local,13
T004058,E014,2026-05-10 11:30:00,2,40.93,web,last_minute,local,2
T004059,E014,2026-04-09 17:10:00,3,48.99,web,early_bird,touriste,33
T004060,E014,2026-04-19 05:30:00,1,21.95,web,plein,local,23
T004061,E014,2026-05-11 16:00:00,2,40.35,partenaire,last_minute,touriste,0
T004062,E014,2026-04-26 15:10:00,1,19.23,web,reduit,local,16
T004063,E014,2026-05-07 16:50:00,1,19.63,partenaire,last_minute,touriste,5
T004064,E014,2026-04-22 17:30:00,3,65.83,web,plein,local,20
T004065,E014,2026-04-27 15:50:00,1,22.28,web,plein,touriste,15
T004066,E014,2026-04-13 06:10:00,3,49.11,web,early_bird,local,29
T004067,E014,2026-04-17 05:20:00,2,43.46,web,plein,local,25
T004068,E014,2026-04-13 14:50:00,5,113.89,web,plein,touriste,29
T004069,E014,2026-04-29 16:00:00,2,43.71,guichet,plein,local,13
T004070,E014,2026-04-23 11:20:00,4,90.97,web,plein,local,19
T004071,E014,2026-05-01 11:20:00,1,22.32,web,plein,local,11
T004072,E014,2026-04-21 06:30:00,1,21.82,web,plein,touriste,21
T004073,E014,2026-03-31 16:00:00,1,15.77,web,early_bird,local,42
T004074,E014,2026-05-01 08:20:00,1,21.67,web,plein,local,11
T004075,E014,2026-05-04 14:50:00,1,22.86,web,plein,local,8
T004076,E014,2026-04-29 07:30:00,2,44.34,web,plein,local,13
T004077,E014,2026-04-20 15:20:00,2,43.29,web,plein,local,22
T004078,E014,2026-04-09 08:00:00,2,44.02,partenaire,plein,local,33
T004079,E014,2026-04-21 07:20:00,2,36.05,web,reduit,local,21
T004080,E014,2026-04-23 11:50:00,1,23.13,web,plein,local,19
T004081,E014,2026-04-28 10:40:00,1,21.6,web,plein,touriste,14
T004082,E014,2026-04-26 14:20:00,1,23.28,web,plein,touriste,16
T004083,E014,2026-05-02 15:30:00,1,17.29,web,reduit,local,10
T004084,E014,2026-05-04 09:50:00,1,0.0,pass,plein,local,8
T004085,E014,2026-05-04 17:20:00,2,43.24,partenaire,plein,touriste,8
T004086,E014,2026-04-14 14:10:00,2,34.8,web,reduit,touriste,28
T004087,E014,2026-04-17 09:20:00,4,74.8,web,reduit,local,25
T004088,E014,2026-05-01 09:30:00,1,22.56,web,plein,local,11
T004089,E014,2026-05-07 15:50:00,1,21.72,web,plein,local,5
T004090,E014,2026-05-06 10:40:00,4,85.46,web,plein,local,6
T004091,E014,2026-04-26 08:40:00,1,22.02,web,plein,local,16
T004092,E014,2026-05-11 17:00:00,1,17.32,web,reduit,local,0
T004093,E014,2026-05-01 17:40:00,1,21.32,web,plein,touriste,11
T004094,E014,2026-05-08 12:00:00,1,21.8,web,plein,local,4
T004095,E014,2026-05-07 10:10:00,1,21.21,web,plein,touriste,5
T004096,E014,2026-04-25 10:30:00,1,22.41,partenaire,plein,local,17
T004097,E014,2026-03-28 05:10:00,1,16.74,web,early_bird,local,45
T004098,E014,2026-04-26 09:30:00,2,43.98,web,plein,local,16
T004099,E014,2026-05-10 14:00:00,2,40.43,web,last_minute,local,2
T004100,E014,2026-03-29 10:00:00,3,49.58,web,early_bird,local,44
T004101,E014,2026-04-24 12:20:00,1,22.55,web,plein,local,18
T004102,E014,2026-04-28 14:30:00,1,16.93,guichet,early_bird,local,14
T004103,E014,2026-04-25 12:00:00,2,44.41,web,plein,local,17
T004104,E014,2026-05-11 18:00:00,1,22.85,web,plein,touriste,0
T004105,E014,2026-05-10 09:10:00,1,19.37,web,last_minute,local,2
T004106,E014,2026-04-21 06:00:00,1,22.03,web,plein,local,21
T004107,E014,2026-04-29 08:20:00,1,21.69,web,plein,local,13
T004108,E014,2026-04-06 15:50:00,1,17.38,web,early_bird,local,36
T004109,E014,2026-04-27 12:20:00,2,43.45,guichet,plein,local,15
T004110,E014,2026-04-11 05:20:00,2,41.58,web,plein,local,31
T004111,E018,2026-04-21 13:50:00,2,56.91,web,plein,local,27
T004112,E018,2026-05-04 13:00:00,2,45.55,guichet,reduit,local,14
T004113,E018,2026-05-07 15:20:00,2,56.15,partenaire,plein,touriste,11
T004114,E018,2026-05-13 09:30:00,5,112.29,guichet,reduit,local,5
T004115,E018,2026-04-21 17:50:00,1,0.0,pass,reduit,local,27
T004116,E018,2026-05-13 09:00:00,2,54.47,web,plein,local,5
T004117,E018,2026-05-16 08:20:00,1,28.14,web,plein,local,2
T004118,E018,2026-05-07 10:00:00,1,28.53,web,plein,touriste,11
T004119,E018,2026-05-07 09:30:00,1,28.35,guichet,plein,local,11
T004120,E018,2026-05-04 16:10:00,3,83.81,web,plein,local,14
T004121,E018,2026-05-17 14:10:00,4,108.57,web,plein,touriste,1
T004122,E018,2026-05-17 18:00:00,1,28.2,web,plein,local,0
T004123,E018,2026-05-10 08:20:00,2,56.73,web,plein,local,8
T004124,E018,2026-05-07 06:50:00,2,56.37,web,plein,local,11
T004125,E018,2026-05-17 05:30:00,5,130.1,partenaire,last_minute,local,1
T004126,E018,2026-05-11 14:20:00,3,62.5,web,early_bird,local,7
T004127,E018,2026-05-04 05:10:00,1,22.3,web,reduit,touriste,14
T004128,E018,2026-05-12 07:10:00,1,27.73,web,plein,local,6
T004129,E018,2026-04-29 12:10:00,1,22.63,web,reduit,local,19
T004130,E018,2026-04-29 17:10:00,1,28.11,web,plein,local,19
T004131,E018,2026-05-08 17:40:00,1,27.81,web,plein,local,10
T004132,E018,2026-03-26 05:00:00,1,22.39,partenaire,early_bird,touriste,53
T004133,E018,2026-05-08 17:10:00,3,84.06,web,plein,local,10
T004134,E018,2026-05-11 16:30:00,1,28.61,guichet,plein,local,7
T004135,E018,2026-05-17 12:50:00,1,25.31,web,last_minute,touriste,1
T004136,E018,2026-04-06 15:50:00,3,62.28,web,early_bird,touriste,42
T004137,E018,2026-05-02 06:40:00,1,21.71,web,reduit,local,16
T004138,E018,2026-04-18 09:00:00,1,21.36,web,early_bird,touriste,30
T004139,E018,2026-05-05 12:10:00,1,27.84,web,plein,local,13
T004140,E018,2026-04-09 13:00:00,1,20.34,web,early_bird,local,39
T004141,E018,2026-05-17 17:00:00,1,27.89,web,plein,local,0
T004142,E018,2026-04-22 09:40:00,2,58.98,partenaire,plein,local,26
T004143,E018,2026-05-05 08:50:00,1,21.57,web,reduit,local,13
T004144,E018,2026-04-29 17:10:00,3,81.85,web,plein,touriste,19
T004145,E018,2026-05-17 06:40:00,2,55.3,web,plein,touriste,1
T004146,E018,2026-05-13 10:50:00,1,28.22,web,plein,local,5
T004147,E018,2026-05-17 19:00:00,2,58.3,guichet,plein,local,0
T004148,E018,2026-04-26 09:50:00,1,28.21,web,plein,touriste,22
T004149,E018,2026-05-10 07:20:00,3,82.96,web,plein,local,8
T004150,E018,2026-05-17 18:00:00,1,0.0,pass,plein,local,0
T004151,E018,2026-04-14 06:30:00,1,23.11,partenaire,reduit,touriste,34
T004152,E018,2026-05-07 11:50:00,1,28.07,web,plein,touriste,11
T004153,E018,2026-05-06 07:00:00,1,28.76,web,plein,local,12
T004154,E018,2026-05-09 11:10:00,1,28.85,web,plein,local,9
T004155,E018,2026-05-04 14:50:00,3,85.25,web,plein,touriste,14
T004156,E018,2026-05-17 16:50:00,4,0.0,pass,plein,touriste,1
T004157,E018,2026-05-17 09:20:00,2,55.55,web,plein,local,1
T004158,E018,2026-05-09 09:40:00,1,27.97,guichet,plein,touriste,9
T004159,E018,2026-04-20 10:00:00,1,20.62,web,early_bird,local,28
T004160,E018,2026-04-22 10:40:00,4,112.84,web,plein,local,26
T004161,E018,2026-05-17 06:40:00,1,22.98,partenaire,reduit,local,1
T004162,E018,2026-03-29 12:30:00,1,20.79,web,early_bird,touriste,50
T004163,E018,2026-05-07 11:50:00,1,28.89,partenaire,plein,local,11
T004164,E018,2026-04-30 16:20:00,2,45.09,web,reduit,touriste,18
T004165,E018,2026-04-12 12:30:00,2,57.32,web,plein,local,36
T004166,E018,2026-05-08 14:10:00,2,56.41,web,plein,touriste,10
T004167,E018,2026-04-16 13:00:00,3,82.8,web,plein,local,32
T004168,E018,2026-05-17 14:00:00,2,57.2,web,plein,local,0
T004169,E018,2026-05-17 06:20:00,1,25.71,web,last_minute,local,1
T004170,E018,2026-05-17 08:00:00,1,0.0,pass,last_minute,local,1
T004171,E018,2026-05-17 16:00:00,1,28.12,web,plein,local,0
T004172,E018,2026-05-13 17:10:00,3,84.61,web,plein,local,5
T004173,E018,2026-05-11 09:50:00,2,45.49,web,reduit,local,7
T004174,E018,2026-04-28 06:20:00,1,21.24,web,early_bird,local,20
T004175,E018,2026-04-18 15:40:00,2,43.89,web,reduit,local,30
T004176,E018,2026-04-19 08:50:00,2,56.22,web,plein,local,29
T004177,E018,2026-04-22 14:40:00,1,28.31,guichet,plein,local,26
T004178,E018,2026-04-10 06:50:00,3,64.64,web,early_bird,touriste,38
T004179,E018,2026-05-17 17:00:00,2,56.29,guichet,plein,local,0
T004180,E018,2026-04-20 06:50:00,1,21.83,web,reduit,touriste,28
T004181,E018,2026-04-30 11:40:00,2,57.11,web,plein,local,18
T004182,E018,2026-04-30 06:40:00,1,28.31,web,plein,touriste,18
T004183,E018,2026-05-16 05:30:00,2,56.13,web,plein,local,2
T004184,E018,2026-05-03 15:00:00,2,54.63,web,plein,local,15
T004185,E018,2026-05-05 13:30:00,3,79.57,web,plein,local,13
T004186,E018,2026-05-03 10:40:00,1,27.85,web,plein,local,15
T004187,E018,2026-05-10 11:20:00,3,88.25,partenaire,plein,local,8
T004188,E018,2026-05-17 16:00:00,2,50.43,web,last_minute,local,1
T004189,E018,2026-05-02 15:10:00,1,22.68,partenaire,reduit,local,16
T004190,E018,2026-04-22 17:10:00,4,110.27,web,plein,touriste,26
T004191,E018,2026-04-24 16:00:00,1,27.74,web,plein,local,24
T004192,E018,2026-04-29 08:00:00,1,28.65,web,plein,local,19
T004193,E018,2026-05-12 14:50:00,1,27.76,web,plein,local,6
T004194,E018,2026-04-07 12:10:00,5,101.51,web,early_bird,touriste,41
T004195,E018,2026-04-13 14:20:00,2,41.66,web,early_bird,local,35
T004196,E018,2026-05-04 13:50:00,2,57.04,web,plein,local,14
T004197,E018,2026-05-17 16:00:00,1,28.43,partenaire,plein,local,0
T004198,E018,2026-05-10 16:00:00,2,56.98,partenaire,plein,local,8
T004199,E018,2026-05-01 07:40:00,1,26.85,web,plein,local,17
T004200,E018,2026-05-10 06:00:00,2,54.71,web,plein,local,8
T004201,E018,2026-05-07 09:10:00,1,27.56,web,plein,touriste,11
T004202,E018,2026-04-06 05:20:00,3,67.68,guichet,early_bird,local,42
T004203,E018,2026-04-30 17:40:00,1,29.18,web,plein,local,18
T004204,E018,2026-05-08 05:00:00,3,87.31,partenaire,plein,local,10
T004205,E018,2026-04-22 12:30:00,1,28.23,web,plein,local,26
T004206,E018,2026-05-17 13:10:00,1,24.62,guichet,last_minute,local,1
T004207,E018,2026-04-25 15:10:00,5,105.37,web,early_bird,touriste,23
T004208,E018,2026-05-12 06:40:00,2,55.25,web,plein,touriste,6
T004209,E018,2026-05-17 18:00:00,2,57.76,web,plein,local,0
T004210,E018,2026-04-10 09:00:00,2,56.44,web,plein,local,38
T004211,E018,2026-05-04 13:10:00,3,83.28,web,plein,local,14
T004212,E018,2026-05-05 06:50:00,3,83.55,web,plein,local,13
T004213,E018,2026-05-10 10:10:00,4,106.97,web,plein,touriste,8
T004214,E018,2026-04-19 13:30:00,3,78.66,web,plein,touriste,29
T004215,E018,2026-05-13 16:00:00,1,28.54,guichet,plein,local,5
T004216,E018,2026-04-23 06:50:00,3,83.88,guichet,plein,local,25
T004217,E018,2026-05-17 19:00:00,2,59.64,partenaire,plein,local,0
T004218,E018,2026-05-02 15:20:00,1,23.41,guichet,reduit,local,16
T004219,E018,2026-05-05 14:30:00,1,28.47,web,plein,local,13
T004220,E018,2026-05-14 16:00:00,1,25.86,web,last_minute,touriste,4
T004221,E018,2026-05-10 13:50:00,1,28.49,web,plein,local,8
T004222,E018,2026-04-19 12:10:00,4,112.73,partenaire,plein,local,29
T004223,E018,2026-05-17 14:00:00,3,68.07,web,reduit,local,0
T004224,E018,2026-05-05 11:40:00,1,26.99,web,plein,touriste,13
T004225,E018,2026-04-29 14:00:00,1,27.13,web,plein,touriste,19
T004226,E018,2026-05-17 15:00:00,1,27.52,web,plein,local,0
T004227,E018,2026-05-08 14:20:00,1,21.17,web,early_bird,local,10
T004228,E018,2026-05-16 12:50:00,1,21.83,web,reduit,local,2
T004229,E018,2026-05-04 05:30:00,2,54.67,web,plein,touriste,14
T004230,E018,2026-04-23 11:30:00,1,28.3,web,plein,local,25
T004231,E018,2026-04-21 12:40:00,1,0.0,pass,reduit,local,27
T004232,E018,2026-05-04 13:40:00,2,42.45,web,reduit,local,14
T004233,E018,2026-05-17 14:00:00,2,56.52,partenaire,plein,local,0
T004234,E018,2026-05-15 06:40:00,1,21.65,web,reduit,local,3
T004235,E018,2026-05-11 09:00:00,2,56.72,web,plein,local,7
T004236,E018,2026-04-28 13:50:00,1,28.02,web,plein,touriste,20
T004237,E018,2026-05-03 17:40:00,1,28.31,web,plein,local,15
T004238,E018,2026-04-27 13:00:00,2,55.83,web,plein,local,21
T004239,E018,2026-05-17 14:00:00,3,87.6,web,plein,touriste,0
T004240,E018,2026-05-04 07:00:00,2,55.41,web,plein,local,14
T004241,E018,2026-04-04 07:30:00,2,0.0,pass,early_bird,local,44
T004242,E018,2026-05-01 05:00:00,2,55.12,web,plein,local,17
T004243,E018,2026-04-12 09:20:00,1,20.84,web,early_bird,local,36
T004244,E018,2026-05-07 13:40:00,1,27.96,partenaire,plein,local,11
T004245,E018,2026-05-17 17:00:00,2,54.42,guichet,plein,touriste,0
T004246,E018,2026-04-29 14:50:00,1,23.21,web,reduit,local,19
T004247,E018,2026-05-03 06:40:00,1,28.28,guichet,plein,local,15
T004248,E018,2026-05-10 07:30:00,2,0.0,pass,plein,local,8
T004249,E018,2026-04-07 08:00:00,1,21.56,guichet,early_bird,local,41
T004250,E018,2026-05-06 11:00:00,1,22.99,partenaire,reduit,local,12
T004251,E018,2026-04-29 15:10:00,1,21.66,guichet,reduit,local,19
T004252,E018,2026-05-03 09:00:00,1,0.0,pass,plein,local,15
T004253,E018,2026-05-15 12:40:00,1,28.42,partenaire,plein,local,3
T004254,E018,2026-04-26 12:40:00,1,22.77,guichet,reduit,local,22
T004255,E018,2026-05-10 05:50:00,1,28.56,partenaire,plein,touriste,8
T004256,E018,2026-05-02 15:00:00,2,54.01,web,plein,local,16
T004257,E018,2026-05-17 19:00:00,1,28.92,web,plein,local,0
T004258,E018,2026-05-10 09:10:00,2,57.48,web,plein,local,8
T004259,E018,2026-04-17 09:50:00,3,67.37,guichet,reduit,local,31
T004260,E018,2026-05-04 11:20:00,1,28.49,web,plein,touriste,14
T004261,E018,2026-05-03 17:10:00,1,27.94,guichet,plein,local,15
T004262,E018,2026-05-06 11:30:00,1,27.38,guichet,plein,local,12
T004263,E018,2026-04-06 07:10:00,1,28.07,guichet,plein,local,42
T004264,E018,2026-04-29 15:50:00,1,28.28,web,plein,local,19
T004265,E018,2026-05-05 12:20:00,1,23.37,web,reduit,local,13
T004266,E018,2026-05-08 15:20:00,1,27.49,web,plein,local,10
T004267,E018,2026-05-17 18:00:00,1,26.72,web,plein,local,0
T004268,E018,2026-05-16 06:10:00,2,56.28,web,plein,local,2
T004269,E018,2026-04-25 07:50:00,2,55.05,partenaire,plein,local,23
T004270,E018,2026-05-02 16:10:00,1,21.9,guichet,early_bird,local,16
T004271,E018,2026-04-30 06:50:00,1,28.19,web,plein,touriste,18
T004272,E018,2026-03-29 07:50:00,1,20.67,web,early_bird,local,50
T004273,E018,2026-05-17 14:00:00,2,48.31,web,last_minute,local,0
T004274,E018,2026-05-05 10:50:00,1,28.02,web,plein,local,13
T004275,E018,2026-04-18 14:50:00,1,23.72,web,reduit,local,30
T004276,E018,2026-04-24 16:20:00,1,29.08,partenaire,plein,local,24
T004277,E018,2026-04-21 12:20:00,1,27.61,web,plein,local,27
T004278,E018,2026-04-28 05:40:00,2,45.64,web,reduit,local,20
T004279,E018,2026-05-01 06:20:00,1,21.27,web,early_bird,local,17
T004280,E018,2026-04-27 17:20:00,1,28.74,web,plein,local,21
T004281,E018,2026-05-03 12:40:00,1,22.2,web,reduit,local,15
T004282,E018,2026-04-18 17:30:00,2,44.8,guichet,reduit,local,30
T004283,E018,2026-05-12 14:30:00,2,55.01,web,plein,local,6
T004284,E018,2026-05-17 17:00:00,1,28.01,web,plein,touriste,0
T004285,E018,2026-04-24 08:00:00,3,83.83,web,plein,local,24
T004286,E018,2026-04-16 06:50:00,1,28.06,web,plein,touriste,32
T004287,E018,2026-05-16 14:10:00,3,85.66,guichet,plein,local,2
T004288,E018,2026-05-04 13:10:00,1,27.93,web,plein,local,14
T004289,E018,2026-04-18 07:30:00,2,42.84,web,early_bird,local,30
T004290,E018,2026-05-17 18:00:00,2,55.74,web,plein,local,0
T004291,E018,2026-05-03 12:50:00,2,56.88,web,plein,local,15
T004292,E018,2026-05-10 10:50:00,3,79.81,web,plein,local,8
T004293,E018,2026-04-25 05:00:00,1,26.55,guichet,plein,touriste,23
T004294,E018,2026-04-30 15:30:00,2,54.78,guichet,plein,local,18
T004295,E018,2026-05-15 06:50:00,1,28.15,web,plein,local,3
T004296,E018,2026-05-05 14:30:00,3,81.68,partenaire,plein,touriste,13
T004297,E018,2026-05-05 08:30:00,3,67.28,web,reduit,local,13
T004298,E018,2026-04-18 11:50:00,1,27.88,web,plein,local,30
T004299,E018,2026-04-27 05:40:00,1,21.44,web,early_bird,touriste,21
T004300,E018,2026-05-06 05:00:00,1,22.22,web,reduit,local,12
T004301,E018,2026-05-15 08:40:00,4,112.79,web,plein,local,3
T004302,E018,2026-05-08 15:50:00,3,84.14,guichet,plein,touriste,10
T004303,E018,2026-05-10 14:30:00,1,28.02,web,plein,local,8
T004304,E018,2026-05-06 15:20:00,2,43.94,web,reduit,local,12
T004305,E018,2026-05-17 15:00:00,1,28.2,partenaire,plein,local,0
T004306,E018,2026-05-08 16:30:00,2,44.5,guichet,reduit,local,10
T004307,E018,2026-05-02 10:30:00,1,21.78,web,reduit,local,16
T004308,E018,2026-04-28 13:10:00,1,27.81,partenaire,plein,local,20
T004309,E018,2026-05-13 05:10:00,1,24.7,partenaire,last_minute,touriste,5
T004310,E018,2026-04-29 16:40:00,2,53.83,web,plein,local,19
T004311,E018,2026-05-05 06:10:00,1,22.13,guichet,reduit,touriste,13
T004312,E018,2026-05-02 12:00:00,3,81.63,web,plein,local,16
T004313,E018,2026-04-17 13:20:00,1,26.99,guichet,plein,local,31
T004314,E018,2026-05-15 06:20:00,3,77.11,web,last_minute,local,3
T004315,E018,2026-04-07 07:40:00,3,64.76,web,early_bird,local,41
T004316,E018,2026-05-16 07:50:00,2,0.0,pass,last_minute,local,2
T004317,E018,2026-05-11 10:30:00,1,29.46,web,plein,local,7
T004318,E018,2026-04-10 08:40:00,1,21.5,web,early_bird,local,38
T004319,E018,2026-05-17 15:00:00,1,24.96,web,last_minute,local,0
T004320,E018,2026-04-25 14:50:00,1,27.43,guichet,plein,local,23
T004321,E018,2026-05-17 19:00:00,2,0.0,pass,last_minute,local,0
T004322,E018,2026-05-11 07:40:00,2,57.99,web,plein,local,7
T004323,E018,2026-04-09 08:20:00,3,61.84,guichet,early_bird,local,39
T004324,E018,2026-04-14 13:40:00,1,28.03,guichet,plein,local,34
T004325,E018,2026-05-17 14:00:00,1,23.22,partenaire,reduit,local,0
T004326,E018,2026-04-22 16:50:00,1,26.47,web,plein,local,26
T004327,E018,2026-05-17 18:00:00,1,27.96,web,plein,touriste,0
T004328,E018,2026-05-14 12:20:00,1,25.44,web,last_minute,touriste,4
T004329,E018,2026-05-02 08:50:00,1,27.72,guichet,plein,local,16
T004330,E018,2026-05-04 10:40:00,1,28.02,web,plein,local,14
T004331,E018,2026-04-11 05:20:00,1,19.89,guichet,early_bird,local,37
T004332,E018,2026-05-04 16:30:00,1,28.93,guichet,plein,local,14
T004333,E018,2026-05-12 16:40:00,1,29.08,web,plein,local,6
T004334,E018,2026-05-02 12:00:00,4,108.52,web,plein,local,16
T004335,E018,2026-05-06 11:40:00,1,27.77,web,plein,local,12
T004336,E018,2026-05-11 05:50:00,2,54.35,web,plein,touriste,7
T004337,E018,2026-04-13 17:30:00,2,56.8,web,plein,local,35
T004338,E018,2026-05-17 19:00:00,1,27.83,web,plein,local,0
T004339,E018,2026-04-21 08:40:00,2,44.28,guichet,reduit,touriste,27
T004340,E018,2026-05-04 06:00:00,3,85.6,web,plein,local,14
T004341,E018,2026-05-04 14:00:00,2,55.16,web,plein,touriste,14
T004342,E018,2026-05-10 12:30:00,3,64.59,guichet,reduit,touriste,8
T004343,E018,2026-04-24 14:30:00,3,83.15,web,plein,local,24
T004344,E018,2026-05-16 10:10:00,3,73.47,web,last_minute,local,2
T004345,E018,2026-05-14 09:20:00,1,27.95,web,plein,local,4
T004346,E018,2026-04-23 05:00:00,1,27.43,partenaire,plein,local,25
T004347,E018,2026-05-17 18:00:00,4,97.6,partenaire,reduit,touriste,0
T004348,E018,2026-05-08 09:30:00,2,55.51,guichet,plein,local,10
T004349,E018,2026-04-04 06:00:00,1,20.61,web,early_bird,local,44
T004350,E018,2026-05-04 12:10:00,1,27.69,web,plein,local,14
T004351,E018,2026-04-27 11:10:00,3,86.3,web,plein,local,21
T004352,E018,2026-05-17 14:00:00,2,51.03,web,last_minute,local,0
T004353,E018,2026-04-21 08:40:00,3,86.09,web,plein,local,27
T004354,E018,2026-05-16 11:40:00,2,58.94,web,plein,local,2
T004355,E018,2026-04-24 16:50:00,2,41.31,web,early_bird,local,24
T004356,E018,2026-04-15 05:40:00,1,20.95,web,early_bird,local,33
T004357,E018,2026-05-17 15:00:00,2,57.52,web,plein,local,0
T004358,E018,2026-05-07 10:00:00,1,26.6,web,plein,local,11
T004359,E018,2026-04-29 10:40:00,4,87.25,web,early_bird,touriste,19
T004360,E018,2026-05-05 06:30:00,2,45.77,web,reduit,touriste,13
T004361,E018,2026-04-26 11:40:00,3,85.92,web,plein,local,22
T004362,E018,2026-05-14 17:30:00,2,0.0,pass,last_minute,touriste,4
T004363,E018,2026-04-19 17:00:00,2,43.3,guichet,early_bird,local,29
T004364,E018,2026-05-11 17:40:00,3,0.0,pass,plein,local,7
T004365,E018,2026-05-15 12:30:00,1,24.44,web,last_minute,local,3
T004366,E018,2026-05-05 16:10:00,1,22.57,web,reduit,local,13
T004367,E018,2026-04-19 05:20:00,1,27.29,web,plein,local,29
T004368,E018,2026-04-28 14:00:00,3,85.97,partenaire,plein,local,20
T004369,E018,2026-05-17 19:00:00,1,25.5,web,last_minute,local,0
T004370,E018,2026-05-01 09:10:00,1,27.8,web,plein,local,17
T004371,E018,2026-05-15 07:10:00,2,49.45,guichet,last_minute,local,3
T004372,E018,2026-04-05 10:30:00,1,21.49,web,early_bird,local,43
T004373,E018,2026-05-07 06:00:00,2,56.42,web,plein,local,11
T004374,E018,2026-05-15 16:20:00,4,115.33,partenaire,plein,local,3
T004375,E018,2026-05-11 17:10:00,3,83.97,web,plein,local,7
T004376,E018,2026-03-24 12:50:00,2,42.87,web,early_bird,local,55
